review_id,customer_id,product_id,rating,review_date,review_text
2295,719,41,4,2025-08-06,Good product overall.
2296,772,4,4,2024-06-13,Works as expected.
2297,382,7,2,2025-11-13,Delivery was fine but product disappointed me.
2298,1012,37,3,2025-10-08,"It is okay, but could be better."
2299,1898,3,4,2025-05-03,Works as expected.
2300,1075,20,5,2025-05-19,Very happy with my purchase.
2301,1972,41,4,2025-11-06,Nice quality and useful.
2302,1454,40,3,2025-10-12,Average experience.
2303,1403,26,5,2025-04-18,Great quality for the price.
2304,350,69,1,2025-01-30,Would not buy this again.
2305,108,58,4,2025-05-28,Good product overall.
2306,363,82,5,2025-09-20,Excellent product and fast delivery.
2307,1328,37,4,2024-09-15,Good product overall.
2308,840,42,5,2025-04-20,Very happy with my purchase.
2309,1357,84,4,2024-01-27,Good product overall.
2310,2360,38,4,2024-08-07,Good product overall.
2311,2093,69,3,2024-08-29,Product is decent for the price.
2312,1490,8,5,2025-02-12,Excellent product and fast delivery.
2313,880,56,3,2025-07-06,Average experience.
2314,1381,4,5,2024-05-14,Great quality for the price.
2315,1,33,3,2025-04-24,Average experience.
2316,972,54,4,2025-12-15,Nice quality and useful.
2317,1504,58,3,2024-02-02,"It is okay, but could be better."
2318,2330,4,4,2025-08-29,Nice quality and useful.
2319,1146,70,4,2025-05-07,Works as expected.
2320,1319,31,3,2024-07-24,Average experience.
2321,1284,58,5,2024-02-28,Very happy with my purchase.
2322,1758,63,5,2024-02-04,Very happy with my purchase.
2323,350,49,4,2024-07-05,Good product overall.
2324,2079,42,4,2025-08-22,Good product overall.
2325,1335,36,3,2024-03-15,Product is decent for the price.
2326,2465,5,4,2025-06-06,Good product overall.
2327,1552,34,3,2025-09-17,"It is okay, but could be better."
2328,2359,18,3,2024-07-19,"It is okay, but could be better."
2329,300,45,1,2024-08-08,Would not buy this again.
2330,1578,12,2,2025-10-26,Not as good as expected.
2331,306,86,4,2025-02-03,Good product overall.
2332,1683,6,5,2025-01-19,Great quality for the price.
2333,569,19,5,2024-01-25,Very happy with my purchase.
2334,1248,51,5,2024-01-10,Great quality for the price.
2335,1377,78,3,2025-01-31,Product is decent for the price.
2336,827,77,5,2024-09-17,Great quality for the price.
2337,812,55,5,2024-12-27,Excellent product and fast delivery.
2338,1344,30,5,2025-01-31,Excellent product and fast delivery.
2339,390,78,3,2024-05-09,Product is decent for the price.
2340,241,53,2,2024-07-21,Not as good as expected.
2341,921,57,4,2025-01-27,Good product overall.
2342,1565,79,4,2025-10-27,Nice quality and useful.
2343,1235,14,4,2024-05-29,Good product overall.
2344,1724,46,3,2025-12-18,Product is decent for the price.
2345,811,71,1,2024-02-20,Poor quality.
2346,322,71,5,2024-11-23,Very happy with my purchase.
2347,1911,2,5,2025-03-22,Great quality for the price.
2348,2472,53,4,2025-11-24,Works as expected.
2349,2193,16,2,2024-05-08,Quality could be improved.
2350,1913,64,1,2024-08-05,Poor quality.
2351,677,29,5,2024-05-03,Great quality for the price.
2352,1715,2,5,2024-01-28,Excellent product and fast delivery.
2353,806,81,4,2024-12-21,Good product overall.
2354,1749,43,5,2024-01-28,Very happy with my purchase.
2355,643,27,4,2025-04-20,Good product overall.
2356,514,63,3,2025-03-23,Average experience.
2357,587,5,4,2024-03-17,Works as expected.
2358,297,51,5,2025-03-02,Great quality for the price.
2359,729,13,5,2025-05-07,Great quality for the price.
2360,1602,78,3,2025-06-22,Product is decent for the price.
2361,914,78,5,2024-08-23,Very happy with my purchase.
2362,1370,8,5,2025-01-13,Great quality for the price.
2363,1997,34,3,2025-05-22,Average experience.
2364,2168,53,5,2024-05-26,Great quality for the price.
2365,950,55,2,2024-05-28,Not as good as expected.
2366,73,10,4,2025-06-08,Nice quality and useful.
2367,1012,32,4,2024-08-04,Nice quality and useful.
2368,866,27,5,2024-11-03,Great quality for the price.
2369,2091,91,5,2024-07-08,Excellent product and fast delivery.
2370,90,36,4,2024-11-08,Nice quality and useful.
2371,1621,86,3,2024-07-16,"It is okay, but could be better."
2372,1102,57,4,2024-06-10,Nice quality and useful.
2373,332,92,5,2025-01-15,Excellent product and fast delivery.
2374,2342,27,2,2024-02-14,Quality could be improved.
2375,2442,75,5,2025-01-12,Excellent product and fast delivery.
2376,1504,2,5,2024-08-29,Excellent product and fast delivery.
2377,2063,4,5,2025-08-25,Great quality for the price.
2378,384,70,5,2025-09-17,Excellent product and fast delivery.
2379,1009,83,5,2024-11-12,Very happy with my purchase.
2380,1197,51,3,2025-10-21,Average experience.
2381,340,51,4,2024-08-09,Nice quality and useful.
2382,1475,37,4,2024-03-16,Works as expected.
2383,1033,48,5,2024-12-03,Great quality for the price.
2384,1784,82,3,2025-10-17,Product is decent for the price.
2385,697,70,5,2024-05-25,Very happy with my purchase.
2386,803,2,3,2025-09-12,"It is okay, but could be better."
2387,2200,70,4,2024-07-02,Works as expected.
2388,981,24,1,2024-08-24,Very disappointed with the product.
2389,2036,56,5,2024-01-22,Great quality for the price.
2390,1958,87,5,2024-03-23,Very happy with my purchase.
2391,2093,28,4,2024-02-18,Good product overall.
2392,794,62,4,2025-07-01,Works as expected.
2393,2415,37,5,2025-10-09,Very happy with my purchase.
2394,24,50,4,2025-11-20,Works as expected.
2395,445,13,5,2025-07-30,Very happy with my purchase.
2396,1053,95,5,2025-11-16,Very happy with my purchase.
2397,294,80,4,2025-10-12,Works as expected.
2398,2272,63,5,2025-10-04,Great quality for the price.
2399,202,76,4,2025-09-24,Works as expected.
2400,2136,23,3,2024-03-21,Average experience.
2401,1984,45,4,2025-07-09,Good product overall.
2402,2403,29,4,2025-10-21,Good product overall.
2403,24,6,4,2024-09-24,Good product overall.
2404,1446,75,5,2024-06-10,Excellent product and fast delivery.
2405,1754,12,4,2024-06-19,Nice quality and useful.
2406,156,23,5,2025-06-09,Excellent product and fast delivery.
2407,1483,42,5,2025-09-10,Very happy with my purchase.
2408,1472,43,4,2026-01-10,Good product overall.
2409,448,38,5,2025-03-31,Very happy with my purchase.
2410,1409,61,4,2024-03-08,Good product overall.
2411,1088,52,4,2024-11-01,Good product overall.
2412,123,64,4,2025-09-30,Nice quality and useful.
2413,2498,37,5,2025-10-13,Great quality for the price.
2414,1891,30,5,2025-09-19,Very happy with my purchase.
2415,627,83,5,2024-09-13,Very happy with my purchase.
2416,297,6,2,2025-11-16,Delivery was fine but product disappointed me.
2417,172,7,5,2024-10-03,Excellent product and fast delivery.
2418,1107,17,4,2025-05-22,Nice quality and useful.
2419,2215,91,3,2024-12-29,Product is decent for the price.
2420,156,25,1,2025-07-04,Poor quality.
2421,1538,39,5,2024-12-21,Excellent product and fast delivery.
2422,2448,13,5,2025-07-01,Great quality for the price.
2423,1745,46,5,2025-05-03,Very happy with my purchase.
2424,1934,57,4,2025-11-24,Works as expected.
2425,1052,83,5,2025-04-22,Great quality for the price.
2426,2226,84,3,2025-04-10,"It is okay, but could be better."
2427,725,9,5,2025-08-05,Great quality for the price.
2428,1907,50,5,2025-05-03,Great quality for the price.
2429,2359,2,4,2025-08-19,Nice quality and useful.
2430,65,87,4,2025-04-11,Nice quality and useful.
2431,1744,54,5,2024-04-04,Great quality for the price.
2432,1528,23,5,2025-10-02,Excellent product and fast delivery.
2433,2113,22,5,2025-09-14,Very happy with my purchase.
2434,147,72,5,2025-04-13,Excellent product and fast delivery.
2435,400,33,5,2025-08-04,Great quality for the price.
2436,789,2,3,2025-05-30,Average experience.
2437,1847,29,5,2025-03-17,Very happy with my purchase.
2438,1626,79,4,2024-06-08,Works as expected.
2439,722,80,5,2025-03-22,Great quality for the price.
2440,223,3,4,2025-07-22,Good product overall.
2441,794,84,4,2024-10-12,Good product overall.
2442,139,62,5,2026-01-08,Excellent product and fast delivery.
2443,604,75,5,2025-01-01,Great quality for the price.
2444,725,21,5,2025-07-05,Great quality for the price.
2445,218,65,5,2025-11-28,Great quality for the price.
2446,1217,32,5,2024-07-21,Great quality for the price.
2447,581,17,5,2025-05-04,Very happy with my purchase.
2448,248,7,4,2024-07-26,Works as expected.
2449,452,92,3,2025-10-10,"It is okay, but could be better."
2450,1419,37,4,2026-01-04,Works as expected.
2451,501,42,3,2024-03-22,Product is decent for the price.
2452,2441,92,2,2024-05-28,Not as good as expected.
2453,1899,1,5,2025-11-12,Great quality for the price.
2454,546,30,4,2025-07-20,Nice quality and useful.
2455,1336,34,4,2025-03-12,Nice quality and useful.
2456,2035,44,4,2025-01-08,Works as expected.
2457,1306,78,3,2024-01-21,Average experience.
2458,2416,78,5,2025-08-16,Excellent product and fast delivery.
2459,1376,73,5,2024-04-22,Great quality for the price.
2460,2258,5,4,2024-11-07,Nice quality and useful.
2461,2071,22,4,2025-09-17,Works as expected.
2462,39,78,4,2024-12-02,Nice quality and useful.
2463,1610,5,1,2025-01-06,Very disappointed with the product.
2464,209,41,3,2024-05-25,"It is okay, but could be better."
2465,471,51,5,2024-01-18,Great quality for the price.
2466,1346,46,5,2025-10-11,Excellent product and fast delivery.
2467,1026,41,2,2025-12-06,Not as good as expected.
2468,1758,84,5,2024-03-07,Great quality for the price.
2469,1157,27,4,2025-07-04,Good product overall.
2470,1670,49,4,2024-04-27,Good product overall.
2471,1006,34,4,2024-03-03,Nice quality and useful.
2472,1088,67,4,2025-04-08,Nice quality and useful.
2473,2398,75,4,2024-03-19,Nice quality and useful.
2474,1523,54,5,2024-11-06,Great quality for the price.
2475,477,76,4,2025-05-01,Good product overall.
2476,879,72,4,2025-11-18,Works as expected.
2477,2282,42,4,2024-01-11,Nice quality and useful.
2478,877,22,5,2025-01-02,Great quality for the price.
2479,650,90,1,2025-06-03,Would not buy this again.
2480,1551,83,4,2024-02-06,Nice quality and useful.
2481,2243,13,3,2025-05-20,"It is okay, but could be better."
2482,1098,66,5,2024-12-26,Great quality for the price.
2483,1954,80,2,2024-04-01,Quality could be improved.
2484,2105,15,5,2024-07-11,Great quality for the price.
2485,1520,33,3,2025-04-24,Average experience.
2486,2010,74,4,2024-08-10,Works as expected.
2487,1347,26,5,2025-12-17,Great quality for the price.
2488,2200,27,4,2025-03-25,Works as expected.
2489,1371,58,4,2024-07-16,Good product overall.
2490,569,87,4,2024-07-16,Works as expected.
2491,632,69,5,2024-09-26,Excellent product and fast delivery.
2492,10,56,4,2025-07-29,Nice quality and useful.
2493,1252,53,2,2024-05-17,Quality could be improved.
2494,2123,90,4,2024-06-13,Works as expected.
2495,1893,43,1,2024-01-18,Very disappointed with the product.
2496,671,15,4,2025-11-06,Works as expected.
2497,139,21,5,2024-12-03,Great quality for the price.
2498,1925,26,2,2024-05-15,Delivery was fine but product disappointed me.
2499,1545,50,4,2024-11-26,Good product overall.
2500,1036,87,3,2025-03-15,"It is okay, but could be better."
2501,561,82,5,2024-07-27,Excellent product and fast delivery.
2502,951,12,4,2024-11-20,Works as expected.
2503,2278,55,4,2024-08-28,Good product overall.
2504,117,43,3,2024-10-09,Average experience.
2505,499,64,3,2025-06-23,Average experience.
2506,446,96,3,2025-03-04,"It is okay, but could be better."
2507,1768,89,3,2024-06-25,"It is okay, but could be better."
2508,1117,10,5,2024-08-12,Great quality for the price.
2509,2499,34,4,2025-01-08,Works as expected.
2510,2195,61,4,2024-07-27,Nice quality and useful.
2511,94,86,5,2025-09-08,Great quality for the price.
2512,933,35,4,2025-08-13,Good product overall.
2513,1928,3,4,2024-09-04,Good product overall.
2514,81,20,5,2024-03-27,Great quality for the price.
2515,1604,58,4,2025-07-25,Good product overall.
2516,1538,48,4,2025-09-06,Works as expected.
2517,1677,50,4,2025-12-08,Good product overall.
2518,2369,10,5,2025-04-25,Great quality for the price.
2519,315,81,5,2024-12-28,Excellent product and fast delivery.
2520,2253,73,3,2025-10-19,Average experience.
2521,883,60,3,2024-05-29,Average experience.
2522,911,79,4,2024-12-04,Works as expected.
2523,1993,7,4,2024-07-02,Nice quality and useful.
2524,1254,23,4,2024-02-04,Good product overall.
2525,1039,57,4,2025-08-10,Nice quality and useful.
2526,1274,94,4,2025-03-04,Nice quality and useful.
2527,949,49,4,2024-08-21,Works as expected.
2528,740,38,5,2025-04-06,Very happy with my purchase.
2529,2071,15,4,2024-12-27,Works as expected.
2530,2344,19,4,2024-12-14,Works as expected.
2531,833,37,5,2024-01-29,Excellent product and fast delivery.
2532,1813,14,5,2024-11-03,Excellent product and fast delivery.
2533,1499,1,5,2024-10-21,Great quality for the price.
2534,1059,61,5,2024-05-14,Very happy with my purchase.
2535,877,83,5,2025-01-29,Very happy with my purchase.
2536,360,20,3,2025-02-13,"It is okay, but could be better."
2537,990,49,4,2024-09-08,Good product overall.
2538,1624,38,4,2025-03-02,Good product overall.
2539,1456,80,5,2024-12-12,Great quality for the price.
2540,27,37,5,2025-10-12,Very happy with my purchase.
2541,541,83,4,2025-05-08,Good product overall.
2542,984,64,4,2025-03-13,Good product overall.
2543,994,14,5,2025-10-06,Very happy with my purchase.
2544,1474,6,5,2024-06-11,Excellent product and fast delivery.
2545,2294,11,2,2024-09-22,Delivery was fine but product disappointed me.
2546,1174,15,5,2024-07-09,Great quality for the price.
2547,1986,6,5,2024-11-10,Excellent product and fast delivery.
2548,2191,23,5,2024-01-22,Very happy with my purchase.
2549,2066,90,4,2025-02-11,Nice quality and useful.
2550,664,76,5,2025-04-30,Great quality for the price.
2551,2437,53,5,2024-05-31,Very happy with my purchase.
2552,2270,38,5,2025-08-20,Very happy with my purchase.
2553,969,82,2,2024-10-29,Quality could be improved.
2554,1179,67,4,2024-06-19,Good product overall.
2555,307,57,1,2024-10-28,Very disappointed with the product.
2556,1248,35,5,2025-01-22,Very happy with my purchase.
2557,821,44,5,2024-01-10,Great quality for the price.
2558,2228,55,5,2024-12-12,Excellent product and fast delivery.
2559,160,24,4,2025-02-25,Works as expected.
2560,1865,79,4,2024-12-03,Works as expected.
2561,1587,56,4,2025-05-15,Nice quality and useful.
2562,1195,6,5,2024-09-26,Very happy with my purchase.
2563,1825,94,4,2025-12-15,Nice quality and useful.
2564,1044,50,4,2025-11-03,Works as expected.
2565,2054,38,4,2025-01-11,Nice quality and useful.
2566,375,42,4,2025-07-20,Works as expected.
2567,671,35,4,2024-11-02,Works as expected.
2568,2207,62,5,2025-11-04,Very happy with my purchase.
2569,2109,94,4,2024-08-19,Nice quality and useful.
2570,2338,34,4,2024-06-27,Works as expected.
2571,1701,67,5,2024-07-14,Very happy with my purchase.
2572,103,55,3,2025-10-11,Product is decent for the price.
2573,18,55,4,2025-01-10,Nice quality and useful.
2574,471,66,4,2024-12-01,Good product overall.
2575,1942,10,4,2024-06-20,Good product overall.
2576,24,87,4,2024-09-20,Nice quality and useful.
2577,1031,1,3,2025-09-04,Product is decent for the price.
2578,1736,11,5,2024-12-21,Great quality for the price.
2579,280,74,2,2024-11-05,Not as good as expected.
2580,2016,83,4,2024-09-26,Good product overall.
2581,1241,18,4,2024-04-18,Nice quality and useful.
2582,729,68,5,2025-01-11,Excellent product and fast delivery.
2583,899,15,2,2024-07-30,Quality could be improved.
2584,1825,34,4,2025-11-12,Nice quality and useful.
2585,2349,58,4,2025-10-29,Works as expected.
2586,2137,6,4,2025-01-06,Nice quality and useful.
2587,772,16,3,2025-09-07,Average experience.
2588,2418,79,1,2024-07-27,Very disappointed with the product.
2589,198,73,5,2024-05-29,Very happy with my purchase.
2590,1663,72,1,2024-02-15,Very disappointed with the product.
2591,1233,21,4,2024-05-28,Works as expected.
2592,683,28,3,2025-12-26,Average experience.
2593,2065,31,5,2024-11-18,Great quality for the price.
2594,2331,95,5,2025-09-29,Excellent product and fast delivery.
2595,522,13,4,2025-10-09,Good product overall.
2596,437,87,4,2025-01-03,Works as expected.
2597,2352,48,3,2024-10-22,Product is decent for the price.
2598,2272,40,4,2025-04-19,Good product overall.
2599,1986,73,4,2025-01-07,Works as expected.
2600,1628,9,4,2024-06-16,Good product overall.
2601,1507,34,4,2024-12-02,Works as expected.
2602,1823,76,5,2024-03-01,Very happy with my purchase.
2603,1270,65,5,2024-03-14,Great quality for the price.
2604,827,49,5,2024-07-04,Very happy with my purchase.
2605,2057,62,5,2025-04-17,Great quality for the price.
2606,892,15,5,2025-07-28,Excellent product and fast delivery.
2607,2278,12,5,2024-09-27,Great quality for the price.
2608,2378,70,5,2024-04-14,Excellent product and fast delivery.
2609,1954,20,4,2024-07-21,Works as expected.
2610,1106,18,4,2025-01-11,Good product overall.
2611,1552,35,3,2024-12-19,Average experience.
2612,1288,70,3,2024-04-06,"It is okay, but could be better."
